,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27
Thermotoga_lettingae_TMO_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.515243495,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.402611727,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.82E-14,2.22E-16,2.695471376,2.22E-16,2.22E-16,2.22E-16
Lactococcus_lactis_subsp_cremoris_MG1363_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.083543579,2.22E-16,2.22E-16,2.22E-16,1.50E-13,0.691738708,2.22E-16,11.80746775,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.153297611,2.22E-16,2.22E-16,2.22E-16,1.615592981,2.22E-16,0.778778595,2.22E-16,4.050565526
Methylobacterium_extorquens_PA1_,2.22E-16,2.22E-16,0.73074036,2.22E-16,2.96E-05,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.924212284,0.4744166,3.023005788,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Mycobacterium_tuberculosis_H37Ra_,3.281670016,2.22E-16,0.26766614,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,16.02178329,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.829427331,2.22E-16,2.22E-16
Geobacillus_thermodenitrificans_NG80-2_,2.22E-16,11.24977203,0.045640588,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.072776804,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.382451701,1.204139527,2.22E-16,0.235900117,2.22E-16,2.22E-16,0.673689159,2.22E-16,2.22E-16,5.803250706
Methylibium_petroleiphilum_PM1_,2.22E-16,2.22E-16,0.795899307,2.22E-16,4.77E-16,2.22E-16,2.22E-16,4.847119706,2.22E-16,0.620367976,1.995644703,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.421805616,4.242839555,2.22E-16,2.22E-16,2.22E-16,1.259116834,2.22E-16,2.22E-16,9.63E-08,2.22E-16,2.22E-16,2.22E-16
Lactococcus_garvieae_Lg2_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.90E-09,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.644679843,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Acinetobacter_rudis_CIP_110305_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.616959298,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.210705754,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Epilithonimonas_lactis_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.661767621,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Chryseobacterium_luteum_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.796332629,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Shewanella_sediminis_HAW-EB3_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.415175694,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.828945365,2.22E-16,2.22E-16,0.549333344,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.70283029,2.22E-16,0.362786,2.22E-16,0.002446888,2.22E-16
Helicobacter_sp_MIT_01-6451_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.838710469,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.929499381,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.537154511,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Thiomonas_arsenitoxydans_,2.22E-16,2.22E-16,1.069647459,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.541926458,2.22E-16,1.000462132,6.061972813,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.374866074,2.855545622,2.390977147,0.037924064,2.22E-16,1.056732171,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Methylobacterium_sp_4-46_,2.22E-16,2.22E-16,0.984752259,2.22E-16,3.89E-10,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.64605394,0.361691344,3.701508376,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Methylobacterium_radiotolerans_JCM_2831_,2.22E-16,2.22E-16,0.863403373,2.22E-16,3.41E-06,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.86075155,0.688331419,2.690370685,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
[Clostridium]_leptum_DSM_753_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.965942785,2.22E-16,2.22E-16,2.22E-16,4.501603444,2.22E-16,2.22E-16,2.22E-16,4.59708167,2.22E-16,2.22E-16,2.22E-16
[Clostridium]_spiroforme_DSM_1552_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.464457393,2.22E-16,2.22E-16,2.22E-16,4.648903869,2.22E-16,2.22E-16,2.034809211,3.637114967,8.97E-15,2.22E-16,2.22E-16
[Eubacterium]_dolichum_DSM_3991_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.79E-15,2.22E-16,2.22E-16,2.22E-16,0.786500695,2.22E-16,2.22E-16,5.20E-11,4.126883432,2.22E-16,2.22E-16,2.704498566,2.401521611,2.22E-16,2.22E-16,0.109223682
Ammonifex_degensii_KC4_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.339425145,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.099653035,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.25593906,0.215350265,2.22E-16,2.22E-16
Clostridium_kluyveri_DSM_555_,2.22E-16,0.530511907,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.962068748,0.890160736,2.22E-16,3.34E-13,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.352463853,1.275162611,1.231462685,2.22E-16,2.22E-16,4.793102434,0.485736666,0.174970249,4.336561271
Porphyromonas_gingivalis_ATCC_33277_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.255734518,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.864452774,2.22E-16,2.22E-16,0.095501052,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.79E-08,2.22E-16,9.906235837,2.22E-16
Neorickettsia_risticii_str_Illinois_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.18E-13,2.22E-16,2.22E-16,0.18215894,2.22E-16,2.332943756,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.123336422,3.086452776,2.22E-16,2.22E-16,2.22E-16,0.133844254,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Bacteroides_vulgatus_ATCC_8482_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,12.63838073,2.22E-16
Parabacteroides_distasonis_ATCC_8503_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.063714485,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.213756776,2.22E-16,3.01E-09,2.22E-16,10.97614242,2.22E-16
Actinomyces_graevenitzii_C83_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.240895184,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,7.090217494,2.22E-16,2.22E-16
Neisseria_mucosa_C102_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.038183042,2.22E-16,1.74E-13,6.437445952,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.322223919,0.21235158,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.477044045,1.126543416,2.22E-16
Staphylococcus_hominis_subsp_hominis_C80_,2.22E-16,0.828610262,0.248389621,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.143106087,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.379137437,2.22E-16,2.22E-16,0.150513175,2.22E-16
Staphylococcus_capitis_C87_,2.22E-16,3.796382304,0.417836452,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.632594382,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.12E-05,2.22E-16,2.22E-16,2.22E-16,3.937047877,2.22E-16,2.22E-16,2.22E-16,10.38184792
Streptococcus_sp_C150_,2.22E-16,2.22E-16,0.462184255,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,11.38553776,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.704262432,2.22E-16,2.22E-16,3.792140887,2.22E-16,0.145537125,2.22E-16,2.22E-16
Idiomarina_salinarum_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,7.134159057,0.802436493,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.774088144,0.144364049,2.22E-16,2.22E-16,2.22E-16,2.104605061,0.812112125,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Sulfurihydrogenibium_sp_YO3AOP1_,2.22E-16,2.22E-16,2.22E-16,1.244075405,6.271672503,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.9823763,1.13E-15,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.607016466,2.22E-16,2.22E-16
Acinetobacter_oleivorans_DR1_,2.98E-08,2.22E-16,1.715078328,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.267049926,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.80E-09,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.478064417,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Azorhizobium_caulinodans_ORS_571_,2.22E-16,2.22E-16,0.988769319,2.22E-16,0.411435101,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.616266553,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.28646956,0.189714769,3.140153321,7.19492316,2.22E-16,2.22E-16,0.286475095,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Desulfatibacillum_alkenivorans_AK-01_,2.22E-16,2.22E-16,2.22E-16,0.011627432,5.432046391,2.22E-16,3.39E-09,0.395321137,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.894850932,0.091739795,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.45E-06,2.22E-16,1.075246635,0.535936789,0.362665759,2.22E-16
[Bacillus]_selenitireducens_MLS10_,2.22E-16,7.529908547,2.22E-16,2.22E-16,0.364444426,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.263845399,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.943845036,2.084317649,0.474771728,2.22E-16,2.22E-16
Ochrobactrum_anthropi_ATCC_49188_,2.22E-16,0.199695842,0.746422507,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.68763349,5.94E-09,2.875990168,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.144762187,2.22E-16,2.22E-16
Candidatus_Pelagibacter_sp_HTCC7211_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.822950045,2.22E-16,2.22E-16,0.121149904,0.7662504,3.367182784,0.923970797,2.22E-16,2.22E-16,0.261460025,2.552722744,0.973813801,8.03E-10,4.904152177,0.843076526,0.261036386,0.068534488,2.22E-16,2.22E-16,2.22E-16,1.15E-06,2.22E-16,2.22E-16
Rhodobacterales_bacterium_Y4I_,2.22E-16,2.22E-16,2.53E-12,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.211127598,2.22E-16,0.852931373,15.77484076,2.22E-16,0.956870345,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.028576119,2.22E-16
Ruegeria_sp_R11_,2.22E-16,2.22E-16,0.679845842,2.22E-16,0.028114213,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.217412839,3.06E-16,2.22E-16,14.75324708,2.22E-16,1.115502397,2.22E-16,4.02E-12,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Pseudomonas_sp_Chol1_,2.22E-16,2.22E-16,1.962013073,2.22E-16,2.22E-16,2.22E-16,4.905459268,3.328949658,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.059499307,4.11E-15,2.22E-16,2.22E-16,2.22E-16,2.170512292,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Methylobacterium_populi_BJ001_,2.22E-16,2.22E-16,0.646265692,2.22E-16,0.000855006,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.765503724,0.619278413,2.947171191,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Acholeplasma_laidlawii_PG-8A_,2.22E-16,0.176148906,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.164477825,1.061069161,2.22E-16,2.154509409,2.22E-16,2.22E-16,2.22E-16,0.45460294,2.22E-16,2.22E-16,7.413110657,9.03E-16,2.22E-16,2.22E-16,0.615567692,0.145617014,2.22E-16,0.922691079,2.22E-16
Geobacter_sp_M18_,2.22E-16,2.22E-16,2.22E-16,4.17E-14,4.841908032,2.22E-16,2.24E-11,1.132881052,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.61E-13,0.353387597,1.67931532,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.53699072,2.22E-16,7.10E-05,2.22E-16
Geobacter_sp_M21_,2.22E-16,2.22E-16,2.22E-16,0.009092652,4.960439189,2.22E-16,2.44E-06,1.171789235,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.59E-09,0.519500457,1.493860475,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.323396394,2.22E-16,2.22E-16,2.22E-16
Marinobacter_algicola_DG893_,2.22E-16,2.22E-16,1.206053911,2.22E-16,0.023253602,2.22E-16,5.864340222,3.122097271,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.14E-16,0.704963247,0.106667997,2.22E-16,0.044717247,2.22E-16,1.029466912,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Amycolicicoccus_subflavus_DQS3-9A1_,5.645732929,2.22E-16,4.22E-05,0.000495263,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.137407856,1.24E-12,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.6011238,2.22E-16,2.22E-16
Marinitoga_piezophila_KA3_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.392475849,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.448161034,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.681845812,2.22E-16,2.22E-16,2.22E-16
Streptomyces_clavuligerus_ATCC_27064_,7.007803194,2.22E-16,0.438252764,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.560062373,0.261286334,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.327167151,2.22E-16,0.239293951,0.624155689,0.038601701,2.22E-16,0.014453961,0.251266087,0.01051038,0.176069954,2.22E-16,2.22E-16
Clavibacter_michiganensis_subsp_michiganensis_NCPPB_382_,9.25E-14,2.22E-16,0.034107096,1.65E-10,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.92091604,0.944930219,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.035341517,2.22E-16,2.22E-16,1.328375969,6.54E-15,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.760874835,2.22E-16,0.637277171
Clostridium_botulinum_NCTC_2916_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.421270527,3.774407549,0.697102234,2.22E-16,2.22E-16,4.944585009,2.22E-16,2.22E-16,7.592558016
Chryseobacterium_soli_,2.22E-16,2.22E-16,0.537048532,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.870925692,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Alistipes_putredinis_DSM_17216_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.303576695,2.22E-16,2.22E-16,2.22E-16,3.071924314,2.22E-16,0.343403634,2.22E-16,2.22E-16,2.22E-16,7.870768044,2.22E-16
Anaerofustis_stercorihominis_DSM_17244_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.173486681,2.22E-16,2.22E-16,2.22E-16,3.721192567,2.22E-16,2.22E-16,2.22E-16,4.406912924,0.411717822,2.22E-16,2.22E-16
Anaerotruncus_colihominis_DSM_17241_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.619900417,2.22E-16,2.22E-16,2.22E-16,4.900981223,0.714007379,2.22E-16,2.22E-16,4.901311272,2.22E-16,2.22E-16,2.22E-16
Intestinibacter_bartlettii_DSM_16795_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.041092663,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.50422055,2.22E-16,2.22E-16,2.22E-16,5.067010344,2.22E-16,2.22E-16,2.22E-16,5.621990197,0.028144647,2.22E-16,0.767138658
Erysipelatoclostridium_ramosum_DSM_1402_,2.22E-16,0.229032084,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.207978271,2.22E-16,2.22E-16,2.22E-16,0.220058166,2.22E-16,2.22E-16,2.22E-16,4.689144191,2.22E-16,2.22E-16,1.398180643,4.337945562,0.230453227,2.22E-16,0.294879811
Collinsella_stercoris_DSM_13279_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.442389573,2.22E-16,2.22E-16,2.22E-16,3.773620922,2.22E-16,2.22E-16,1.258613468,2.04653483,1.052154512,2.22E-16,2.22E-16
Borrelia_valaisiana_VS116_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.151756534,2.22E-16,2.22E-16,3.684313134,0.918515832,0.916617107,2.22E-16,0.000207663,0.024774243,2.22E-16,2.22E-16,2.22E-16
Actinosynnema_mirum_DSM_43827_,8.634627,2.22E-16,2.22E-16,2.22E-16,0.575966509,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.228725529,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.30E-15,1.506696369,2.22E-16,2.22E-16
Brachybacterium_faecium_DSM_4810_,2.569590896,2.22E-16,0.192758263,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.591178609,2.22E-16,2.22E-16
Cellulomonas_flavigena_DSM_20109_,3.693021092,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.766590058,2.22E-16,2.22E-16
Nocardiopsis_dassonvillei_subsp_dassonvillei_DSM_43111_,7.999985698,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.07218774,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.196454771,1.913367517,2.22E-16,2.22E-16
Sanguibacter_keddieii_DSM_10542_,2.90803279,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.33E-07,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.71141322,5.668961918,2.22E-16,2.22E-16
Stackebrandtia_nassauensis_DSM_44728_,7.200354223,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.156030096,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.202696747,2.22E-16,2.22E-16,2.218879799,2.22E-16,2.22E-16
Xylanimonas_cellulosilytica_DSM_15894_,2.692059143,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.98E-08,2.22E-16,2.22E-16,6.64890438,2.22E-16,2.22E-16
Microcystis_aeruginosa_NIES-843_,2.22E-16,2.22E-16,2.22E-16,10.7158848,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.715434621,2.350374489,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.459063918,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Bacteroides_stercoris_ATCC_43183_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.359654889,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,12.36386515,2.22E-16
Phenylobacterium_zucineum_HLK1_,0.362639807,2.22E-16,2.22E-16,2.22E-16,0.448597487,2.22E-16,2.22E-16,0.215632818,2.22E-16,2.951022945,2.048457776,2.22E-16,2.22E-16,2.22E-16,3.826520985,0.398306081,1.178355575,5.622032506,0.400846348,2.22E-16,1.1034063,0.198475158,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
