Species,Proteins,ID
Spiribacter_sp._UAH-SP71_,1862,1335757
Sphingobium_sp._YL23_,3622,1335760
Roseomonas_gilardii_subsp._rosea_ATCC_BAA-691_,4116,1336208
Shewanella_waksmanii_ATCC_BAA-643_,4343,1336233
Atopobacter_phocae_ATCC_BAA-285_,1590,1336234
Rhizobium_selenitireducens_ATCC_BAA-1503_,4534,1336235
Pseudomonas_flectens_ATCC_12775_,2357,1336237
Eubacterium_xylanophilum_ATCC_35991_,2185,1336241
Microvirga_flocculans_ATCC_BAA-817_,3673,1336243
Carnimonas_nigrificans_ATCC_BAA-78_,2276,1336245
Rhizobium_larrymoorei_ATCC_51759_,4618,1336249
Polaribacter_sp._Hel1_33_49_,2603,1336803
Loktanella_cinnabarina_LL-001_,3802,1337093
Calothrix_sp._336/3_,4834,1337936
Elizabethkingia_anophelis_NUHP1_,4076,1338011
Bacillus_sp._UNC438CL73TsuS30_,5510,1340434
Bryobacter_aggregatus_MPL3_,4854,1340493
Laceyella_sacchari_1-1_,3079,1341151
Flavobacterium_saliperosum_S13_,2647,1341155
Ruminococcus_flavefaciens_007c_,3185,1341157
Flavobacterium_limnosediminis_JC2902_,3117,1341181
Mycobacterium_septicum_DSM_44393_,6525,1341646
Acinetobacter_indicus_CIP_110367_,2998,1341679
Bifidobacterium_bombi_DSM_19703_,1454,1341695
Sulfitobacter_sp._MM-124_,4157,1342299
Sulfitobacter_sp._NB-77_,3907,1342301
Sulfitobacter_sp._NB-68_,3637,1342302
Saccharibacter_sp._AM169_,1877,1343158
Streptomyces_rapamycinicus_NRRL_5491_,10002,1343740
Tatumella_sp._NML_06-3099_,3004,1344012
Exiguobacterium_pavilionensis_RW-2_,3077,1345023
Helicobacter_pylori_SA213A_,1544,1345592
Clostridium_saccharobutylicum_DSM_13864_,4393,1345695
Geobacillus_sp._JF8_,3545,1345697
Sphingobacterium_paucimobilis_HER1398_,4346,1346330
Sphingobium_ummariense_RL-3_,4645,1346791
Bacillus_sp._EB01_,5019,1347086
Paucisalibacillus_sp._EB02_,3968,1347087
Formosa_agariphila_KMM_3901_,3570,1347342
Bacillus_sp._FF3_,3896,1347368
Bacillus_sp._FF4_,4375,1347369
Anaerosalibacter_sp._ND1_,3303,1347392
Bacteroidaceae_bacterium_MS4_,4070,1347393
Pseudoalteromonas_sp._OCN003_,4003,1348114
Leifsonia_rubra_CMS_76R_,2672,1348338
Cellulophaga_baltica_13_,3950,1348583
Vibrio_diazotrophicus_NBRC_103148_,4188,1348635
Thauera_terpenica_58Eu_,3814,1348657
Corynebacterium_argentoratense_DSM_44202_,1875,1348662
Kitasatospora_cheerisanensis_KCTC_2395_,7810,1348663
Bacillus_megaterium_MSP20.1_,3513,1348908
Janthinobacterium_agaricidamnosum_NBRC_102515_=_DSM_9628_,5493,1349767
Tenacibaculum_maritimum_NBRC_15946_,2911,1349785
Arthrobacter_sp._AK-YN10_,4578,1349820
Coprobacter_fastidiosus_NSB1_,2782,1349822
Streptomyces_niveus_NCIMB_11891_,7616,1352941
Olleya_marilimosa_CAM030_,3025,1353276
Thioclava_sp._DT23-4_,3672,1353528
Bacteriovorax_sp._BSW11_IV_,3457,1353529
Ensifer_sp._TW10_,6021,1353531
Thioclava_pacifica_DSM_10166_,3566,1353537
Peptoniphilus_sp._ChDC_B134_,1409,1354300
Psychrobacter_aquaticus_CMS_56_,2814,1354303
Cardinium_endosymbiont_cBtQ1_of_Bemisia_tabaci_,709,1354314
Roseovarius_sp._MCTG156,4871,1354722
Arcobacter_sp._AF1028_,2381,1355368
Arcobacter_sp._AF1440_,2274,1355374
Hymenobacter_sp._APR13_,4244,1356852
Alicyclobacillus_acidoterrestris_ATCC_49025_,4103,1356854
Pseudomonas_syringae_CC1417_,4881,1357272
Pseudomonas_syringae_CC1513_,4878,1357275
Pseudomonas_syringae_CC1557_,5068,1357279
Helicobacter_canis_NCTC_12740_,1800,1357399
Helicobacter_macacae_MIT_99-5501_,1946,1357400
Sphingobacterium_antarcticus_4BY_,3836,1358423
Rhodobacteraceae_bacterium_HIMB11_,3182,1366046
Ralstonia_pickettii_DTP0602_,7449,1366050
Campylobacter_coli_76339_,1556,1367491
Paracoccus_aminophilus_JCM_7686_,3791,1367847
Mycobacterium_sp._UM_WGJ_,4119,1370120
Mycobacterium_sp._UM_WWY_,7254,1370121
Rhizobium_undicola_ORS_992_=_ATCC_700741_,3577,1370122
Mycobacterium_iranicum_UM_TJL_,5826,1370125
Firmicutes_bacterium_ASF500_,3563,1378168
Gemmatimonas_sp._AP64_,3895,1379270
Desulfonauticus_sp._A7A_,1925,1379281
candidate_division_ZIXI_bacterium_RBG-1_,1906,1379698
Sphingomonas_sp._FUKUSWIS1_,3604,1379701
Mucispirillum_schaedleri_ASF457_,2144,1379858
Streptomyces_sp._URHA0041_,6947,1380346
Geodermatophilaceae_bacterium_URHB0048_,4471,1380347
Mesorhizobium_sp._URHC0008_,6457,1380350
Cellulomonas_sp._URHE0023_,3903,1380354
Bradyrhizobium_sp._URHD0069_,5980,1380355
Blastococcus_sp._URHD0036_,4905,1380356
Halomonas_sp._23_GOM-1509m_,4756,1380358
Sulfitobacter_sp._20_GPM-1509m_,4338,1380367
Intrasporangiaceae_bacterium_URHB0013_,3986,1380370
Ahrensia_sp._13_GOM-1096m_,3255,1380380
Tenacibaculum_sp._47A_GOM-205m_,2747,1380384
Mycobacterium_sp._URHB0044_,7138,1380386
Alcanivorax_sp._43B_GOM-46m_,4175,1380387
Solirubrobacterales_bacterium_URHD0059_,6333,1380390
Dongia_sp._URHE0060_,5594,1380391
Geodermatophilaceae_bacterium_URHA0031_,4846,1380393
Rhodospirillales_bacterium_URHD0088_,6137,1380394
Anoxybacillus_flavithermus_subsp._yunnanensis_str._E13_,2998,1380408
Flaviramulus_ichthyoenteri_Th78_,3439,1380600
Paenibacillus_darwinianus_,2779,1380763
Aliihoeflea_sp._2WW_,3822,1381123
Brevibacterium_sp._VCM10_,3359,1381751
Asaia_platycodi_SF2.1_,3273,1382230
Caulobacteraceae_bacterium_PMMR1_,2639,1382303
Alicyclobacillus_macrosporangiidus_CPP55_,3620,1382304
Sporosarcina_sp._D27_,3556,1382305
Thermogemmatispora_sp._PM5_,4234,1382306
Geobacillus_vulcani_PSS1_,3163,1382315
Thermomicrobiales_bacterium_KI4_,2636,1382356
Anoxybacillus_tepidamans_PS2_,3405,1382358
Acidobacterium_sp._PMMR2_,3072,1382359
Lysinibacillus_manganicus_DSM_26584_,3553,1384049
Arenimonas_malthae_CC-JY-1_,2861,1384054
Arenimonas_metalli_CF5-1_,2775,1384056
Lysinibacillus_sinduriensis_BLB-1_=_JCM_15800_,3540,1384057
Ruminococcus_albus_AD2013_,3597,1384065
Ruminococcus_flavefaciens_AE3010_,2991,1384066
Adlercreutzia_equolifaciens_DSM_19450_,2281,1384484
Francisella_sp._W12-1067_,1541,1385420
Pontibacillus_halophilus_JSM_076056_=_DSM_19796_,3559,1385510
Pontibacillus_marinus_BH030004_=_DSM_16465_,4252,1385511
Pontibacillus_litoralis_JSM_072002_,3202,1385512
Pontibacillus_chungwhensis_BH030062_,3685,1385513
Pontibacillus_yanchengensis_Y32_,3965,1385514
Lysobacter_defluvii_IMMIB_APB-9_=_DSM_18482_,2443,1385515
Lysobacter_daejeonensis_GH1-9_,2570,1385517
Knoellia_flava_TL1_,3373,1385518
Knoellia_aerolata_DSM_18566_,3813,1385519
Knoellia_sinensis_KCTC_19936_,3804,1385520
Knoellia_subterranea_KCTC_19937_,3418,1385521
Leptolyngbya_sp._Heron_Island_J_,7223,1385935
Intrasporangium_oryzae_NRRL_B-24470_,4086,1386089
Gordonia_amicalis_CCMA-559_,4574,1386969
Candidatus_Schmidhempelia_bombi_str._Bimp_,1759,1387197
Methylophilus_sp._OH31_,2603,1387312
Pseudomonas_mosselii_SJ10_,5413,1388763
Leifsonia_xyli_subsp._cynodontis_DSM_46306_,2470,1389489
Pseudomonas_mendocina_EGD-AQ5_,4762,1390370
[Clostridium]_bifermentans_WYM_,3408,1391646
Clostridium_sp._Ade.TY_,3061,1391647
Prevotella_sp._HUN102_,2673,1392486
Eubacterium_sp._AB3007_,1972,1392487
Leeuwenhoekiella_sp._Hel_I_48_,3720,1392488
Leeuwenhoekiella_sp._MAR_2009_132_,3495,1392489
Sediminibacter_sp._Hel_I_10_,3606,1392490
Ruminococcaceae_bacterium_AE2021_,2726,1392491
Lachnospiraceae_bacterium_AC2031_,2719,1392493
Maribacter_forsetii_DSM_18668_,3867,1392498
Selenomonas_ruminantium_AC2024_,2373,1392501
Selenomonas_ruminantium_AB3002_,3103,1392502
Acinetobacter_nectaris_CIP_110549_,2549,1392540
Bordetella_hinzii_ATCC_51730_,4561,1392838
Bifidobacterium_sp._7101_,1510,1394175
Bifidobacterium_sp._A11_,1656,1394176
Actinomadura_madurae_LIID-AJ290_,9240,1394178
Sporolactobacillus_laevolacticus_DSM_442_,3497,1395513
Pseudomonas_moraviensis_R28-S_,5638,1395516
Pseudomonas_taeanensis_MS-3_,4594,1395571
Paenibacillus_sp._MAEPY2_,6163,1395587
Haloferula_sp._BvORR071_,6100,1396141
Verrucomicrobium_sp._BvORR034_,6504,1396418
Marinobacter_sp._ES-1_,3319,1396858
Leucobacter_sp._PH1c_,2667,1397278
Serratia_sp._H1n_,5325,1397284
Alcanivorax_sp._P2S70_,3316,1397527
Halomonas_sp._PBN3_,3418,1397528
alpha_proteobacterium_RS24_,1905,1397666
Exiguobacterium_undae_DSM_14481_,3065,1397693
Exiguobacterium_marinum_DSM_16307_,2764,1397696
Exiguobacterium_oxidotolerans_JCM_12280_,3014,1397699
Borrelia_valaisiana_Tom4006_,899,1398491
Exiguobacterium_sp._MH3_,3203,1399115
Holospora_obtusa_F1_,1117,1399147
Enterobacter_cloacae_JD6301_,4229,1399774
Lactobacillus_fabifermentans_T30PCM01_,3360,1400520
Candidatus_Pelagibacter_ubique_HTCC7214_,1433,1400524
Candidatus_Pelagibacter_ubique_HTCC7217_,1501,1400525
Corynebacterium_tuscaniense_DNF00037_,1792,1401064
Oligella_urethralis_DNF00040_,2118,1401065
Veillonella_montpellierensis_DNF00314_,1513,1401067
Prevotella_buccalis_DNF00985_,2062,1401078
Candidatus_Endolissoclinum_faulkneri_L5_,770,1401328
Sulfitobacter_sp._H3_,4680,1402135
Bacillus_simplex_BA2H3_,5406,1403313
Verrucomicrobium_sp._BvORR106_,6608,1403819
Streptococcus_anginosus_DORA_7_,2246,1403946
Varibaculum_cambriense_DORA_20_,2025,1403948
Corynebacterium_glycinophilum_AJ_3170_,3270,1404245
Chlamydia_suis_MD56_,924,1405296
Staphylococcus_simulans_UMC-CNS-990_,2645,1405498
Flavobacterium_beibuense_F44-8_,3264,1406840
Synechococcus_sp._NKBG15041c_,2927,1407650
Betaproteobacteria_bacterium_MOLA814_,2683,1408164
Sinorhizobium_americanum_CCGM7_,6625,1408224
Vagococcus_lutrae_LBD1_,1736,1408226
Brevibacillus_panacihumi_W25_,5294,1408254
Fusobacterium_nucleatum_W1481_,2325,1408287
Bacillus_sp._MB2021_,4947,1408303
Butyrivibrio_sp._FCS014_,3539,1408304
Butyrivibrio_sp._MC2021_,3449,1408306
Prevotella_sp._MA2016_,2560,1408310
Oribacterium_sp._FC2011_,3508,1408311
Pseudobutyrivibrio_sp._LB2011_,2520,1408312
Lachnospiraceae_bacterium_AC2028_,2340,1408321
Lachnospiraceae_bacterium_AC3007_,2456,1408322
Lachnospiraceae_bacterium_MA2020_,3335,1408323
Lachnospiraceae_bacterium_MC2017_,3745,1408324
Acholeplasma_equifetale_ATCC_29724_,1206,1408415
Acholeplasma_hippikon_ATCC_29725_,1362,1408416
Acholeplasma_modicum_ATCC_29102_,1139,1408417
Acidiphilium_angustum_ATCC_35903_,3721,1408418
Acidocella_facilis_ATCC_35904_,3086,1408419
Alkaliphilus_transvaalensis_ATCC_700919_,3850,1408422
Anaerovibrio_lipolyticus_LB2005_,2432,1408423
Bacillus_bogoriensis_ATCC_BAA-922_,4816,1408424
Bartonella_elizabethae_ATCC_49927_,1630,1408427
Bilophila_wadsworthia_ATCC_49260_,3847,1408428
Crocinitomix_catalasitica_ATCC_23190_,4059,1408433
[Eubacterium]_cellulosolvens_LD2006_,2470,1408436
Eubacterium_desmolans_ATCC_43058_,2400,1408437
Facklamia_sourekii_ATCC_700629_,1933,1408438
Fusobacterium_perfoetens_ATCC_29250_,1949,1408439
Helicobacter_pametensis_ATCC_51478_,1367,1408442
Legionella_fairfieldensis_ATCC_49588_,2504,1408444
Legionella_sainthelensi_ATCC_35248_,3591,1408445
Mycobacterium_genavense_ATCC_51234_,5280,1408452
Prolixibacter_bellariivorans_ATCC_BAA-1284_,4082,1408473
Sphingobacterium_sp._H1ai_,5650,1408813
[Clostridium]_mangenotii_TR_,3158,1408823
Bacteroides_sp._Ga6A2_,2884,1410608
Treponema_sp._C6A8_,2426,1410609
Oribacterium_sp._P6A1_,3113,1410612
Prevotella_sp._P6B1_,2776,1410613
Pseudobutyrivibrio_sp._MD2005_,2757,1410616
Ruminococcus_sp._FC2018_,2157,1410617
Selenomonas_sp._ND2010_,2562,1410618
Serratia_sp._DD3_,4595,1410619
Shinella_sp._DD12_,7343,1410620
Lachnospiraceae_bacterium_C6A11_,2258,1410622
Lachnospiraceae_bacterium_FE2018_,2730,1410624
Lachnospiraceae_bacterium_MD2004_,2271,1410625
Lachnospiraceae_bacterium_NC2004_,2838,1410626
Lachnospiraceae_bacterium_ND2006_,3520,1410628
Lachnospiraceae_bacterium_P6A3_,2558,1410630
Lachnospiraceae_bacterium_P6B14_,2294,1410631
Lachnospiraceae_bacterium_V9D3004_,2721,1410632
Lachnospiraceae_bacterium_YSB2008_,2256,1410633
Propionibacteriaceae_bacterium_P6A17_,2511,1410634
Ruminococcaceae_bacterium_AB4001_,2699,1410638
Butyrivibrio_proteoclasticus_P6B7_,3424,1410650
Clostridium_lundense_DSM_17049_,4595,1410653
Kandleria_vitulina_MC3001_,2042,1410658
Lachnospira_multipara_LB2003_,2259,1410661
Mitsuokella_jalaludinii_DSM_13811_,1994,1410665
Prevotella_brevis_P6B11_,2304,1410666
Proteiniclasticum_ruminis_DSM_24773_,2794,1410668
Ruminococcus_flavefaciens_MA2007_,2777,1410670
Sharpea_azabuensis_DSM_18934_,2386,1410674
Succinivibrio_dextrinosolvens_H5_,2292,1410676
Rhizobiales_bacterium_YIM_77505_,3926,1411123
Gammaproteobacteria_bacterium_MOLA455_,2331,1411685
Corynebacterium_sp._JCB_,2231,1414719
Clostridium_sp._JCC_,3497,1414720
Nocardia_nova_SH22a_,7577,1415166
Pseudomonas_sp._TKP_,6297,1415630
Marinobacter_sp._MCTG268_,3902,1415754
Halomonas_sp._TG39a_,4349,1415755
Oceanicola_sp._MCTG156,3709,1415756
Clostridium_botulinum_202F_,3694,1415774
Clostridium_baratii_str._Sullivan_,3169,1415775
Porticoccus_hydrocarbonoclasticus_MCTG13d_,2259,1415778
Polycyclovorans_algicola_TG408_,3295,1415779
Algiphilus_aromaticivorans_DG1253_,3421,1415780
Microbacterium_paraoxydans_DH1b_,3395,1416752
Leifsonia_aquatica_H1aii_,4211,1416759
Myroides_odoratimimus_H1bi_,3496,1416760
Borrelia_persica_No12_,2002,1417230
Defluviimonas_sp._20V17_,4119,1417296
Pseudomonas_mandelii_PD30_,6129,1419583
Streptococcus_sp._VT_162_,1935,1419814
Phaeobacter_gallaeciensis_DSM_26640_,3671,1423144
Bacillus_sp._SJS_,3785,1423321
Lactobacillus_apodemi_DSM_16634_=_JCM_16172_,2200,1423724
Lactobacillus_casei_DSM_20011_=_JCM_1134_,2914,1423732
Lactobacillus_composti_DSM_18527_=_JCM_14202_,3863,1423734
Lactobacillus_farraginis_DSM_18382_=_JCM_14108_,2349,1423743
Lactobacillus_fuchuensis_DSM_14340_=_JCM_11249_,2183,1423747
Lactobacillus_gallinarum_DSM_10532_=_JCM_2011_,2106,1423748
Lactobacillus_hamsteri_DSM_5661_=_JCM_6256_,1846,1423754
Lactobacillus_hayakitensis_DSM_18933_=_JCM_14209_,1705,1423755
Lactobacillus_hominis_DSM_23910_=_CRBIP_24.179_,1891,1423758
Lactobacillus_kitasatonis_DSM_16761_=_JCM_1039_,2046,1423767
Lactobacillus_nodensis_DSM_19682_=_JCM_14932_=_NBRC_107160_,2878,1423775
Lactobacillus_otakiensis_DSM_19908_=_JCM_15040_,2310,1423780
Lactobacillus_pasteurii_DSM_23907_=_CRBIP_24.76_,1845,1423790
Lactobacillus_sucicola_DSM_21376_=_JCM_15457_,2409,1423806
Lactobacillus_suebicus_DSM_5007_=_KCTC_3549_,2572,1423807
Lactobacillus_vaginalis_DSM_5837_=_ATCC_49540_,1870,1423814
Lactobacillus_versmoldensis_DSM_14857_=_KCTC_3814_,2399,1423815
Lactobacillus_zeae_DSM_20178_=_KCTC_3804_,2824,1423816
Advenella_kashmirensis_W13003_,4504,1424334
Candidatus_Hepatoplasma_crinochetorum_Av_,582,1427984
Rhodococcus_rhodochrous_ATCC_21198_,6038,1429046
Stenotrophomonas_maltophilia_5BA-I-2_,4053,1429851
Afipia_sp._P52-10_,4772,1429916
Geobacillus_sp._G1w1_,3146,1430331
Magnetospirillum_gryphiswaldense_MSR-1_v2_,4254,1430440
Rhizobium_etli_bv._mimosae_str._IE4771_,4552,1432050
Komagataeibacter_rhaeticus_AF1_,3358,1432055
Mannheimia_varigena_USDA-ARS-USMARC-1261_,2381,1432056
Rikenellaceae_bacterium_M3_,3015,1433126
Mannheimia_varigena_USDA-ARS-USMARC-1296_,2109,1433287
Dyadobacter_tibetensis_Y620-1_,4185,1434325
Burkholderia_pseudomallei_ABCPW_111_,5896,1434929
Bifidobacterium_moukalabense_DSM_27321_,2046,1435051
Rhodococcus_pyridinivorans_SB3094_,5155,1435356
Criblamydia_sequanensis_CRIB-18_,2418,1437425
Ochrobactrum_rhizosphaerae_SJY1_,5001,1437448
Bifidobacterium_pullorum_DSM_20433_,1603,1437600
Bifidobacterium_mongoliense_DSM_21395_,1798,1437603
Bifidobacterium_actinocoloniiforme_DSM_22766_,1484,1437605
Bifidobacterium_bohemicum_DSM_22767_,1632,1437606
Bifidobacterium_biavatii_DSM_23969_,2557,1437608
Bifidobacterium_callitrichos_DSM_23973_,2364,1437609
Bifidobacterium_reuteri_DSM_23975_,2149,1437610
Castellaniella_defragrans_65Phen_,3616,1437824
Pseudomonas_nitroreducens_HBP1_,7075,1437882
Pseudomonas_sp._BAY1663_,5054,1439940
Escherichia_albertii_KF1_,4422,1440052
Streptomyces_scopuliridis_RB72_,6976,1440053
Mycobacterium_aromaticivorans_JS19b1_=_JCM_16368_,5844,1440774
Pseudomonas_cichorii_JBC1_,5174,1441629
Serratia_fonticola_RB-25_,4825,1441930
Arcobacter_cibarius_LMG_21996_,2198,1442598
Luteimonas_huabeiensis_HB2_,3699,1442599
Sulfitobacter_guttiformis_KCTC_32187_,3721,1443111
Yersinia_enterocolitica_LC20_,5381,1443113
Clostridium_novyi_B_str._NCTC_9691_,2335,1443122
Clostridium_botulinum_C/D_str._BKT12695_,2408,1443125
Aquimarina_macrocephali_JAMB_N27_,5458,1443665
Sporolactobacillus_terrae_DSM_11697_,3025,1444306
Brevibacillus_borstelensis_3096-7_,4997,1444309
Bacillus_flexus_T6186-2_,4590,1444310
Chlamydia_sp._'Diamant'_,2494,1444711
Chlamydia_sp._'Rubis'_,2446,1444712
Xylella_fastidiosa_PLS229_,2578,1444770
Sciscionella_sp._SE31_,6935,1445613
Paracoccus_yeei_ATCC_BAA-599_,4026,1446473
Aeromonas_hydrophila_YL17_,4091,1448139
Tomitella_biformata_AHU_1821_,4331,1448389
Campylobacter_sp._CIT045_,1752,1448857
Arthrobacter_sp._UNC362MFTsu5.1_,4585,1449044
Mycobacterium_sp._UNC280MFTsu5.1_,5381,1449048
Caulobacter_sp._UNC358MFTsu5.1_,4819,1449049
Clostridium_sp._KNHs205_,5335,1449050
Microbacterium_sp._UNCCL10_,2850,1449058
Paenibacillus_sp._UNC451MF_,6617,1449063
Phyllobacterium_sp._UNC302MFCol5.2_,4366,1449065
Rhodococcus_sp._UNC23MFCrub1.1_,4304,1449068
Rhodococcus_sp._UNC363MFTsu5.1_,5201,1449069
Sphingomonas_sp._UNC305MFCol5.2_,3879,1449076
Thermus_sp._YIM_77409_,2284,1449080
Clostridiales_bacterium_DRI-13_,3643,1449126
Carnobacterium_alterfunditum_DSM_5972_,2437,1449335
Carnobacterium_divergens_DSM_20623_,2460,1449336
Carnobacterium_funditum_DSM_5970_,2159,1449337
Carnobacterium_gallinarum_DSM_4847_,3810,1449338
Carnobacterium_mobile_DSM_4848_,2463,1449342
Carnobacterium_pleistocenium_FTR1_,2526,1449343
Helicobacter_rodentium_ATCC_700285_,1813,1449345
Kitasatospora_azatica_KCTC_9699_,7081,1449346
Kitasatospora_mediocidica_KCTC_9733_,7293,1449347
Roseivivax_halodurans_JCM_10272_,4306,1449350
Roseivivax_isoporae_LMG_25204_,4628,1449351
Streptacidiphilus_oryzae_TH49_,6772,1449353
Streptomyces_yeochonensis_CN732_,6270,1449355
Thermus_tengchongensis_YIM_77401_,2695,1449357
Kutzneria_albida_DSM_43870_,8820,1449976
Flavobacterium_succinicans_LMG_10402_,3149,1450525
Bacillus_sp._TS-2_,4085,1450694
Corynebacterium_falsenii_DSM_44353_,2306,1451189
Microbacterium_sp._MRS-1_,2918,1451261
Microbacterium_sp._Cr-K32_,3611,1452535
Microbacterium_sp._Cr-K20_,3727,1452536
Pseudomonas_sp._RL_,3524,1452718
Hafnia_alvei_FB1_,4063,1453496
Flavobacterium_aquatile_LMG_4008_,2996,1453498
Schleiferia_thermophila_str._Yellowstone_,2303,1453500
Microbulbifer_sp._HZ11_,3276,1453501
Pseudomonas_pseudoalcaligenes_AD6_,4821,1453503
Flavobacterium_chungangense_LMG_26729_,4789,1453505
Candidatus_Accumulibacter_sp._BA-93_,4039,1454004
Pedobacter_borealis_DSM_19626_,4713,1454007
Cellulomonas_sp._HZM_,3159,1454010
Photobacterium_phosphoreum_ANT220_,4649,1454202
Acetobacter_aceti_1023_,2599,1457393
Hylemonella_gracilis_str._Niagara_R_,3385,1458275
Burkholderia_sp._MP-1_,7631,1458357
Comamonadaceae_bacterium_H1_,2223,1458427
Lachnospiraceae_bacterium_AC2029_,2832,1458462
Geomicrobium_sp._JCM_19037_,4492,1460634
Geomicrobium_sp._JCM_19038_,4086,1460635
Bacillus_sp._JCM_19046_,4763,1460640
Weeksella_sp._FF8_,2348,1461577
Haemophilus_sp._FF7_,2277,1461579
Bacillus_sp._JCE_,4632,1461580
Jeotgalicoccus_sp._13MG44_air_,2181,1461582
Actibacterium_atlanticum_,3125,1461693
Oceanicola_sp._22II-S11g_,4203,1461694
Virgibacillus_sp._Vm-5_,4394,1462526
Oceanobacillus_sp._S5_,5168,1462527
Actinosporangium_sp._NRRL_B-3428_,7568,1463820
Glycomyces_sp._NRRL_B-16210_,4242,1463821
Saccharothrix_sp._NRRL_B-16314_,7937,1463825
Streptomyces_sp._NRRL_F-2580_,7597,1463841
Streptomyces_sp._NRRL_F-2890_,5294,1463845
Streptomyces_sp._NRRL_F-5008_,7177,1463853
Streptomyces_sp._NRRL_F-5053_,7079,1463854
Streptomyces_sp._NRRL_F-5065_,6132,1463855
Streptomyces_sp._NRRL_F-5123_,7519,1463856
Streptomyces_sp._NRRL_F-5126_,6339,1463857
Streptomyces_sp._NRRL_F-5135_,6848,1463858
Streptomyces_sp._NRRL_F-525_,9647,1463861
Streptomyces_sp._NRRL_F-5630_,5808,1463864
Streptomyces_sp._NRRL_F-6677_,6973,1463879
Streptomyces_sp._NRRL_S-118_,6354,1463881
Streptomyces_sp._NRRL_S-149_,10491,1463885
Streptomyces_sp._NRRL_S-1777_,8415,1463887
Streptomyces_sp._NRRL_S-237_,7967,1463895
Streptomyces_sp._NRRL_S-337_,7888,1463900
Streptomyces_sp._NRRL_S-340_,7343,1463901
Streptomyces_sp._NRRL_S-37_,7155,1463903
Streptomyces_sp._NRRL_S-474_,7058,1463909
Streptomyces_sp._NRRL_S-646_,9537,1463917
Streptomyces_sp._NRRL_S-87_,6912,1463920
Streptomyces_sp._NRRL_S-920_,7214,1463921
Streptomyces_sp._NRRL_WC-3626_,6973,1463926
Streptomyces_sp._NRRL_WC-3742_,7692,1463934
Streptomyces_sp._NRRL_WC-3773_,8089,1463936
Micromonospora_parva_,6327,1464048
Thioalkalivibrio_sp._HK1_,2520,1469245
Lacinutrix_sp._PAMC_27137_,3558,1469557
[Scytonema_hofmanni]_UTEX_2349_,6651,1469607
Rhodovulum_sp._NI22_,3440,1469613
Clostridium_sp._KNHs209_,4122,1469948
Sphingomonas_sp._RIT328_,4002,1470591
Pseudomonas_sp._RIT357_,5552,1470593
Prochlorococcus_sp._scB241_528O2_,1900,1471459
Prochlorococcus_sp._scB245a_520K10_,1816,1471522
Falsirhodobacter_sp._alg1_,3079,1472418
Burkholderia_sp._K24_,6904,1472716
Lysinibacillus_sp._BF-4_,2407,1473546
Deinococcus_phoenicis_,3558,1476583
Streptomyces_sp._NRRL_B-24720_,8329,1476876
Peptostreptococcaceae_bacterium_VA2_,3546,1476973
Halomonas_sp._HL-48_,3191,1479235
Marinobacter_sp._HL-58_,3691,1479237
Oceanicaulis_sp._HL-87_,2576,1479238
Porphyrobacter_sp._HL-46_,2879,1479239
Curtobacterium_sp._S6_,2356,1479623
Spirochaeta_sp._JC230_,2303,1480694
Pantoea_sp._PSNIH2_,4378,1484157
Pantoea_sp._PSNIH1_,3957,1484158
Psychroserpens_sp._PAMC_27130_,3249,1484460
Exiguobacterium_sp._AB2_,2836,1484479
Selenomonas_sp._AE3005_,2469,1485543
Ferriphaselus_sp._R-1_,2179,1485544
Zetaproteobacteria_bacterium_TAG-1_,2136,1485545
Clostridium_sp._HMP27_,3453,1487921
Desulfosporosinus_sp._HMP52_,4046,1487923
Leptolyngbya_sp._JSC-1_,5253,1487953
Corynebacterium_sp._ATCC_6931_,2105,1487956
Pseudomonas_sp._Ant30-3_,5322,1488328
Deinococcus_sp._RL_,2614,1489678
Flavobacterium_sp._EM1308_,3661,1492737
Flavobacterium_sp._EM1321_,3230,1492738
Gammaproteobacteria_bacterium_MFB021_,3324,1492922
Cyanobium_sp._CACIAM_14_,2935,1496688
Listeriaceae_bacterium_FSL_A5-0209_,3335,1497679
Prochlorococcus_sp._MIT_0601_,1908,1499498
Prochlorococcus_sp._MIT_0602_,1970,1499499
Prochlorococcus_sp._MIT_0701_,3027,1499502
Bacillus_sp._MT2_,4053,1499680
Clostridium_sp._CL-6_,4181,1499683
Clostridium_sp._CL-2_,3838,1499684
Bacillus_sp._KW-12_,3825,1499685
Pseudomonas_sp._20_BN_,3414,1499686
Clostridium_sp._LF2_,3483,1499689
bacterium_UASB270_,6777,1499967
Paenibacillus_sp._TCA20_,5226,1499968
Rhizobium_sp._YR295_,5853,1500257
Rhizobium_sp._YR519_,5355,1500259
Chryseobacterium_sp._CF284_,4151,1500281
Rhizobium_sp._CF097_,6312,1500301
Rhizobium_sp._CF394_,6091,1500304
Rhizobium_sp._OK494_,6651,1500306
